Estacion;Fecha inicial;Fecha final;PM10
ZIPAQUIRA - URBANO;2023-12-24 09:00;2023-12-24 09:59;19.27
ZIPAQUIRA - URBANO;2023-12-24 08:00;2023-12-24 08:59;27.44
ZIPAQUIRA - URBANO;2023-12-24 07:00;2023-12-24 07:59;26.71
ZIPAQUIRA - URBANO;2023-12-24 06:00;2023-12-24 06:59;23.49
ZIPAQUIRA - URBANO;2023-12-24 05:00;2023-12-24 05:59;15.59
ZIPAQUIRA - URBANO;2023-12-24 04:00;2023-12-24 04:59;17.87
ZIPAQUIRA - URBANO;2023-12-24 03:00;2023-12-24 03:59;14.37
ZIPAQUIRA - URBANO;2023-12-24 02:00;2023-12-24 02:59;21.33
ZIPAQUIRA - URBANO;2023-12-24 01:00;2023-12-24 01:59;25.25
ZIPAQUIRA - URBANO;2023-12-24 00:00;2023-12-24 00:59;48.69
ZIPAQUIRA - URBANO;2023-12-23 23:00;2023-12-23 23:59;18.44
ZIPAQUIRA - URBANO;2023-12-23 22:00;2023-12-23 22:59;28.11
ZIPAQUIRA - URBANO;2023-12-23 21:00;2023-12-23 21:59;15.81
ZIPAQUIRA - URBANO;2023-12-23 20:00;2023-12-23 20:59;19.12
ZIPAQUIRA - URBANO;2023-12-23 19:00;2023-12-23 19:59;17.23
ZIPAQUIRA - URBANO;2023-12-23 18:00;2023-12-23 18:59;12.54
ZIPAQUIRA - URBANO;2023-12-23 17:00;2023-12-23 17:59;6.89
ZIPAQUIRA - URBANO;2023-12-23 16:00;2023-12-23 16:59;6.96
ZIPAQUIRA - URBANO;2023-12-23 15:00;2023-12-23 15:59;7.42
ZIPAQUIRA - URBANO;2023-12-23 14:00;2023-12-23 14:59;9.81
ZIPAQUIRA - URBANO;2023-12-23 13:00;2023-12-23 13:59;11.68
ZIPAQUIRA - URBANO;2023-12-23 12:00;2023-12-23 12:59;13.5
ZIPAQUIRA - URBANO;2023-12-23 11:00;2023-12-23 11:59;13.67
ZIPAQUIRA - URBANO;2023-12-23 10:00;2023-12-23 10:59;18.83
ZIPAQUIRA - URBANO;2023-12-23 09:00;2023-12-23 09:59;32.69
ZIPAQUIRA - URBANO;2023-12-23 08:00;2023-12-23 08:59;29.42
ZIPAQUIRA - URBANO;2023-12-23 07:00;2023-12-23 07:59;35.46
ZIPAQUIRA - URBANO;2023-12-23 06:00;2023-12-23 06:59;31.85
ZIPAQUIRA - URBANO;2023-12-23 05:00;2023-12-23 05:59;34.68
ZIPAQUIRA - URBANO;2023-12-23 04:00;2023-12-23 04:59;26.43
ZIPAQUIRA - URBANO;2023-12-23 03:00;2023-12-23 03:59;22.63
ZIPAQUIRA - URBANO;2023-12-23 02:00;2023-12-23 02:59;23.28
ZIPAQUIRA - URBANO;2023-12-23 01:00;2023-12-23 01:59;19.59
ZIPAQUIRA - URBANO;2023-12-23 00:00;2023-12-23 00:59;16.29
ZIPAQUIRA - URBANO;2023-12-22 23:00;2023-12-22 23:59;15.21
ZIPAQUIRA - URBANO;2023-12-22 22:00;2023-12-22 22:59;20.23
ZIPAQUIRA - URBANO;2023-12-22 21:00;2023-12-22 21:59;17.6
ZIPAQUIRA - URBANO;2023-12-22 20:00;2023-12-22 20:59;21.68
ZIPAQUIRA - URBANO;2023-12-22 19:00;2023-12-22 19:59;17.66
ZIPAQUIRA - URBANO;2023-12-22 18:00;2023-12-22 18:59;16.53
ZIPAQUIRA - URBANO;2023-12-22 17:00;2023-12-22 17:59;15.13
ZIPAQUIRA - URBANO;2023-12-22 16:00;2023-12-22 16:59;14.39
ZIPAQUIRA - URBANO;2023-12-22 15:00;2023-12-22 15:59;13.11
ZIPAQUIRA - URBANO;2023-12-22 14:00;2023-12-22 14:59;12.31
ZIPAQUIRA - URBANO;2023-12-22 13:00;2023-12-22 13:59;9.98
ZIPAQUIRA - URBANO;2023-12-22 12:00;2023-12-22 12:59;12.3
ZIPAQUIRA - URBANO;2023-12-22 11:00;2023-12-22 11:59;14.15
ZIPAQUIRA - URBANO;2023-12-22 10:00;2023-12-22 10:59;19.69
ZIPAQUIRA - URBANO;2023-12-22 09:00;2023-12-22 09:59;28.64
ZIPAQUIRA - URBANO;2023-12-22 08:00;2023-12-22 08:59;37.52
ZIPAQUIRA - URBANO;2023-12-22 07:00;2023-12-22 07:59;26.85
ZIPAQUIRA - URBANO;2023-12-22 06:00;2023-12-22 06:59;24.87
ZIPAQUIRA - URBANO;2023-12-22 05:00;2023-12-22 05:59;15.56
ZIPAQUIRA - URBANO;2023-12-22 04:00;2023-12-22 04:59;14.5
ZIPAQUIRA - URBANO;2023-12-22 03:00;2023-12-22 03:59;16.34
ZIPAQUIRA - URBANO;2023-12-22 02:00;2023-12-22 02:59;17.14
ZIPAQUIRA - URBANO;2023-12-22 01:00;2023-12-22 01:59;13.44
ZIPAQUIRA - URBANO;2023-12-22 00:00;2023-12-22 00:59;18.22
ZIPAQUIRA - URBANO;2023-12-21 23:00;2023-12-21 23:59;19.43
ZIPAQUIRA - URBANO;2023-12-21 22:00;2023-12-21 22:59;19.04
ZIPAQUIRA - URBANO;2023-12-21 21:00;2023-12-21 21:59;18.36
ZIPAQUIRA - URBANO;2023-12-21 20:00;2023-12-21 20:59;21.39
ZIPAQUIRA - URBANO;2023-12-21 19:00;2023-12-21 19:59;18.18
ZIPAQUIRA - URBANO;2023-12-21 18:00;2023-12-21 18:59;16.85
ZIPAQUIRA - URBANO;2023-12-21 17:00;2023-12-21 17:59;14.38
ZIPAQUIRA - URBANO;2023-12-21 16:00;2023-12-21 16:59;14.98
ZIPAQUIRA - URBANO;2023-12-21 15:00;2023-12-21 15:59;10.24
ZIPAQUIRA - URBANO;2023-12-21 14:00;2023-12-21 14:59;9.24
ZIPAQUIRA - URBANO;2023-12-21 13:00;2023-12-21 13:59;10.59
ZIPAQUIRA - URBANO;2023-12-21 12:00;2023-12-21 12:59;11.34
ZIPAQUIRA - URBANO;2023-12-21 11:00;2023-12-21 11:59;12.39
ZIPAQUIRA - URBANO;2023-12-21 10:00;2023-12-21 10:59;13.47
ZIPAQUIRA - URBANO;2023-12-21 09:00;2023-12-21 09:59;31.87
ZIPAQUIRA - URBANO;2023-12-21 08:00;2023-12-21 08:59;40.87
ZIPAQUIRA - URBANO;2023-12-21 07:00;2023-12-21 07:59;42.22
ZIPAQUIRA - URBANO;2023-12-21 06:00;2023-12-21 06:59;40.98
ZIPAQUIRA - URBANO;2023-12-21 05:00;2023-12-21 05:59;31.58
ZIPAQUIRA - URBANO;2023-12-21 04:00;2023-12-21 04:59;22.84
ZIPAQUIRA - URBANO;2023-12-21 03:00;2023-12-21 03:59;18.41
ZIPAQUIRA - URBANO;2023-12-21 02:00;2023-12-21 02:59;19.8
ZIPAQUIRA - URBANO;2023-12-21 01:00;2023-12-21 01:59;24.78
ZIPAQUIRA - URBANO;2023-12-21 00:00;2023-12-21 00:59;22.84
ZIPAQUIRA - URBANO;2023-12-20 23:00;2023-12-20 23:59;26.06
ZIPAQUIRA - URBANO;2023-12-20 22:00;2023-12-20 22:59;23.45
ZIPAQUIRA - URBANO;2023-12-20 21:00;2023-12-20 21:59;14.34
ZIPAQUIRA - URBANO;2023-12-20 20:00;2023-12-20 20:59;21.08
ZIPAQUIRA - URBANO;2023-12-20 19:00;2023-12-20 19:59;11.65
ZIPAQUIRA - URBANO;2023-12-20 18:00;2023-12-20 18:59;12.64
ZIPAQUIRA - URBANO;2023-12-20 17:00;2023-12-20 17:59;10.3
ZIPAQUIRA - URBANO;2023-12-20 16:00;2023-12-20 16:59;8.64
ZIPAQUIRA - URBANO;2023-12-20 15:00;2023-12-20 15:59;8.05
ZIPAQUIRA - URBANO;2023-12-20 14:00;2023-12-20 14:59;8.41
ZIPAQUIRA - URBANO;2023-12-20 13:00;2023-12-20 13:59;10.02
ZIPAQUIRA - URBANO;2023-12-20 12:00;2023-12-20 12:59;10.48
ZIPAQUIRA - URBANO;2023-12-20 11:00;2023-12-20 11:59;8.89
ZIPAQUIRA - URBANO;2023-12-20 10:00;2023-12-20 10:59;18.43
ZIPAQUIRA - URBANO;2023-12-20 09:00;2023-12-20 09:59;23.93
ZIPAQUIRA - URBANO;2023-12-20 08:00;2023-12-20 08:59;31.47
ZIPAQUIRA - URBANO;2023-12-20 07:00;2023-12-20 07:59;25.42
ZIPAQUIRA - URBANO;2023-12-20 06:00;2023-12-20 06:59;16.02
ZIPAQUIRA - URBANO;2023-12-20 05:00;2023-12-20 05:59;7.11
ZIPAQUIRA - URBANO;2023-12-20 04:00;2023-12-20 04:59;12.4
ZIPAQUIRA - URBANO;2023-12-20 03:00;2023-12-20 03:59;12.81
ZIPAQUIRA - URBANO;2023-12-20 02:00;2023-12-20 02:59;10.86
ZIPAQUIRA - URBANO;2023-12-20 01:00;2023-12-20 01:59;14.02
ZIPAQUIRA - URBANO;2023-12-20 00:00;2023-12-20 00:59;12.77
ZIPAQUIRA - URBANO;2023-12-19 23:00;2023-12-19 23:59;11.21
ZIPAQUIRA - URBANO;2023-12-19 22:00;2023-12-19 22:59;12.06
ZIPAQUIRA - URBANO;2023-12-19 21:00;2023-12-19 21:59;12.29
ZIPAQUIRA - URBANO;2023-12-19 20:00;2023-12-19 20:59;16.91
ZIPAQUIRA - URBANO;2023-12-19 19:00;2023-12-19 19:59;10.69
ZIPAQUIRA - URBANO;2023-12-19 18:00;2023-12-19 18:59;12.19
ZIPAQUIRA - URBANO;2023-12-19 16:00;2023-12-19 16:59;13.08
ZIPAQUIRA - URBANO;2023-12-19 15:00;2023-12-19 15:59;11.67
ZIPAQUIRA - URBANO;2023-12-19 14:00;2023-12-19 14:59;9.6
ZIPAQUIRA - URBANO;2023-12-19 13:00;2023-12-19 13:59;14.54
ZIPAQUIRA - URBANO;2023-12-19 12:00;2023-12-19 12:59;18.61
ZIPAQUIRA - URBANO;2023-12-19 11:00;2023-12-19 11:59;14.61
ZIPAQUIRA - URBANO;2023-12-19 10:00;2023-12-19 10:59;22.48
ZIPAQUIRA - URBANO;2023-12-19 09:00;2023-12-19 09:59;20.87
ZIPAQUIRA - URBANO;2023-12-19 08:00;2023-12-19 08:59;21.91
ZIPAQUIRA - URBANO;2023-12-19 07:00;2023-12-19 07:59;15.99
ZIPAQUIRA - URBANO;2023-12-19 06:00;2023-12-19 06:59;14.91
ZIPAQUIRA - URBANO;2023-12-19 05:00;2023-12-19 05:59;11.44
ZIPAQUIRA - URBANO;2023-12-19 04:00;2023-12-19 04:59;11.95
ZIPAQUIRA - URBANO;2023-12-19 03:00;2023-12-19 03:59;11.97
ZIPAQUIRA - URBANO;2023-12-19 02:00;2023-12-19 02:59;11.36
ZIPAQUIRA - URBANO;2023-12-19 01:00;2023-12-19 01:59;10.56
ZIPAQUIRA - URBANO;2023-12-19 00:00;2023-12-19 00:59;11.51
ZIPAQUIRA - URBANO;2023-12-18 23:00;2023-12-18 23:59;14.68
ZIPAQUIRA - URBANO;2023-12-18 22:00;2023-12-18 22:59;19.63
ZIPAQUIRA - URBANO;2023-12-18 21:00;2023-12-18 21:59;25.53
ZIPAQUIRA - URBANO;2023-12-18 20:00;2023-12-18 20:59;23.71
ZIPAQUIRA - URBANO;2023-12-18 19:00;2023-12-18 19:59;22.77
ZIPAQUIRA - URBANO;2023-12-18 18:00;2023-12-18 18:59;12.49
ZIPAQUIRA - URBANO;2023-12-18 17:00;2023-12-18 17:59;17.46
ZIPAQUIRA - URBANO;2023-12-18 16:00;2023-12-18 16:59;18.22
ZIPAQUIRA - URBANO;2023-12-18 15:00;2023-12-18 15:59;14.07
ZIPAQUIRA - URBANO;2023-12-18 14:00;2023-12-18 14:59;14.84
ZIPAQUIRA - URBANO;2023-12-18 13:00;2023-12-18 13:59;9.97
ZIPAQUIRA - URBANO;2023-12-18 12:00;2023-12-18 12:59;10.97
ZIPAQUIRA - URBANO;2023-12-18 11:00;2023-12-18 11:59;11.01
ZIPAQUIRA - URBANO;2023-12-18 10:00;2023-12-18 10:59;12.57
ZIPAQUIRA - URBANO;2023-12-18 09:00;2023-12-18 09:59;16.93
ZIPAQUIRA - URBANO;2023-12-18 08:00;2023-12-18 08:59;17.64
ZIPAQUIRA - URBANO;2023-12-18 07:00;2023-12-18 07:59;16.74
ZIPAQUIRA - URBANO;2023-12-18 06:00;2023-12-18 06:59;10.91
ZIPAQUIRA - URBANO;2023-12-18 05:00;2023-12-18 05:59;8.13
ZIPAQUIRA - URBANO;2023-12-18 04:00;2023-12-18 04:59;7.99
ZIPAQUIRA - URBANO;2023-12-18 03:00;2023-12-18 03:59;8.4
ZIPAQUIRA - URBANO;2023-12-18 02:00;2023-12-18 02:59;11.22
ZIPAQUIRA - URBANO;2023-12-18 01:00;2023-12-18 01:59;10.21
ZIPAQUIRA - URBANO;2023-12-18 00:00;2023-12-18 00:59;10.56
ZIPAQUIRA - URBANO;2023-12-17 23:00;2023-12-17 23:59;10.02
ZIPAQUIRA - URBANO;2023-12-17 22:00;2023-12-17 22:59;16.45
ZIPAQUIRA - URBANO;2023-12-17 21:00;2023-12-17 21:59;14.41
ZIPAQUIRA - URBANO;2023-12-17 20:00;2023-12-17 20:59;13.31
ZIPAQUIRA - URBANO;2023-12-17 19:00;2023-12-17 19:59;11.49
ZIPAQUIRA - URBANO;2023-12-17 18:00;2023-12-17 18:59;14.04
ZIPAQUIRA - URBANO;2023-12-17 17:00;2023-12-17 17:59;12.63
ZIPAQUIRA - URBANO;2023-12-17 16:00;2023-12-17 16:59;15.71
ZIPAQUIRA - URBANO;2023-12-17 15:00;2023-12-17 15:59;15.8
ZIPAQUIRA - URBANO;2023-12-17 14:00;2023-12-17 14:59;10.09
ZIPAQUIRA - URBANO;2023-12-17 13:00;2023-12-17 13:59;11.29
ZIPAQUIRA - URBANO;2023-12-17 12:00;2023-12-17 12:59;10.58
ZIPAQUIRA - URBANO;2023-12-17 11:00;2023-12-17 11:59;10.65
ZIPAQUIRA - URBANO;2023-12-17 10:00;2023-12-17 10:59;16.3
ZIPAQUIRA - URBANO;2023-12-17 09:00;2023-12-17 09:59;22.49
ZIPAQUIRA - URBANO;2023-12-17 08:00;2023-12-17 08:59;14.0
ZIPAQUIRA - URBANO;2023-12-17 07:00;2023-12-17 07:59;7.85
ZIPAQUIRA - URBANO;2023-12-08 09:00;2023-12-08 09:59;7.04
ZIPAQUIRA - URBANO;2023-12-08 08:00;2023-12-08 08:59;7.68
ZIPAQUIRA - URBANO;2023-12-08 07:00;2023-12-08 07:59;11.59
ZIPAQUIRA - URBANO;2023-12-08 06:00;2023-12-08 06:59;11.39
ZIPAQUIRA - URBANO;2023-12-08 05:00;2023-12-08 05:59;11.92
ZIPAQUIRA - URBANO;2023-12-08 04:00;2023-12-08 04:59;8.08
ZIPAQUIRA - URBANO;2023-12-08 03:00;2023-12-08 03:59;6.15
ZIPAQUIRA - URBANO;2023-12-08 02:00;2023-12-08 02:59;6.06
ZIPAQUIRA - URBANO;2023-12-08 01:00;2023-12-08 01:59;6.64
ZIPAQUIRA - URBANO;2023-12-08 00:00;2023-12-08 00:59;8.72
ZIPAQUIRA - URBANO;2023-12-07 23:00;2023-12-07 23:59;7.82
ZIPAQUIRA - URBANO;2023-12-07 22:00;2023-12-07 22:59;7.65
ZIPAQUIRA - URBANO;2023-12-07 21:00;2023-12-07 21:59;7.25
ZIPAQUIRA - URBANO;2023-12-07 20:00;2023-12-07 20:59;10.22
ZIPAQUIRA - URBANO;2023-12-07 19:00;2023-12-07 19:59;8.96
ZIPAQUIRA - URBANO;2023-12-07 18:00;2023-12-07 18:59;8.61
ZIPAQUIRA - URBANO;2023-12-07 17:00;2023-12-07 17:59;7.05
ZIPAQUIRA - URBANO;2023-12-07 16:00;2023-12-07 16:59;9.0
ZIPAQUIRA - URBANO;2023-12-07 15:00;2023-12-07 15:59;7.61
ZIPAQUIRA - URBANO;2023-12-07 14:00;2023-12-07 14:59;10.2
ZIPAQUIRA - URBANO;2023-12-07 13:00;2023-12-07 13:59;10.72
ZIPAQUIRA - URBANO;2023-12-07 12:00;2023-12-07 12:59;7.47
ZIPAQUIRA - URBANO;2023-12-07 11:00;2023-12-07 11:59;8.11
ZIPAQUIRA - URBANO;2023-12-07 10:00;2023-12-07 10:59;7.72
ZIPAQUIRA - URBANO;2023-12-07 09:00;2023-12-07 09:59;7.22
ZIPAQUIRA - URBANO;2023-12-07 08:00;2023-12-07 08:59;13.16
ZIPAQUIRA - URBANO;2023-12-07 07:00;2023-12-07 07:59;19.3
ZIPAQUIRA - URBANO;2023-12-07 06:00;2023-12-07 06:59;11.06
ZIPAQUIRA - URBANO;2023-12-07 05:00;2023-12-07 05:59;6.6
ZIPAQUIRA - URBANO;2023-12-07 04:00;2023-12-07 04:59;16.16
ZIPAQUIRA - URBANO;2023-12-07 03:00;2023-12-07 03:59;10.24
ZIPAQUIRA - URBANO;2023-12-07 02:00;2023-12-07 02:59;16.59
ZIPAQUIRA - URBANO;2023-12-07 01:00;2023-12-07 01:59;12.03
ZIPAQUIRA - URBANO;2023-12-07 00:00;2023-12-07 00:59;6.98
ZIPAQUIRA - URBANO;2023-12-06 23:00;2023-12-06 23:59;10.89
ZIPAQUIRA - URBANO;2023-12-06 22:00;2023-12-06 22:59;8.84
ZIPAQUIRA - URBANO;2023-12-06 21:00;2023-12-06 21:59;16.28
ZIPAQUIRA - URBANO;2023-12-06 20:00;2023-12-06 20:59;9.92
ZIPAQUIRA - URBANO;2023-12-06 19:00;2023-12-06 19:59;6.0
ZIPAQUIRA - URBANO;2023-12-06 18:00;2023-12-06 18:59;7.88
ZIPAQUIRA - URBANO;2023-12-06 17:00;2023-12-06 17:59;6.82
ZIPAQUIRA - URBANO;2023-12-06 16:00;2023-12-06 16:59;4.11
ZIPAQUIRA - URBANO;2023-12-06 15:00;2023-12-06 15:59;4.52
ZIPAQUIRA - URBANO;2023-12-06 14:00;2023-12-06 14:59;4.44
ZIPAQUIRA - URBANO;2023-12-06 13:00;2023-12-06 13:59;4.04
ZIPAQUIRA - URBANO;2023-12-06 12:00;2023-12-06 12:59;3.72
ZIPAQUIRA - URBANO;2023-12-06 11:00;2023-12-06 11:59;5.07
ZIPAQUIRA - URBANO;2023-12-06 10:00;2023-12-06 10:59;4.94
ZIPAQUIRA - URBANO;2023-12-06 09:00;2023-12-06 09:59;4.96
ZIPAQUIRA - URBANO;2023-12-06 08:00;2023-12-06 08:59;20.89
ZIPAQUIRA - URBANO;2023-12-06 07:00;2023-12-06 07:59;32.88
ZIPAQUIRA - URBANO;2023-12-06 06:00;2023-12-06 06:59;18.14
ZIPAQUIRA - URBANO;2023-12-06 05:00;2023-12-06 05:59;9.43
ZIPAQUIRA - URBANO;2023-12-06 04:00;2023-12-06 04:59;9.87
ZIPAQUIRA - URBANO;2023-12-06 03:00;2023-12-06 03:59;15.25
ZIPAQUIRA - URBANO;2023-12-06 02:00;2023-12-06 02:59;11.22
ZIPAQUIRA - URBANO;2023-12-06 01:00;2023-12-06 01:59;10.2
ZIPAQUIRA - URBANO;2023-12-06 00:00;2023-12-06 00:59;21.24
ZIPAQUIRA - URBANO;2023-12-05 23:00;2023-12-05 23:59;16.0
ZIPAQUIRA - URBANO;2023-12-05 22:00;2023-12-05 22:59;9.61
ZIPAQUIRA - URBANO;2023-12-05 21:00;2023-12-05 21:59;17.46
ZIPAQUIRA - URBANO;2023-12-05 20:00;2023-12-05 20:59;6.29
ZIPAQUIRA - URBANO;2023-12-05 19:00;2023-12-05 19:59;5.66
ZIPAQUIRA - URBANO;2023-12-05 18:00;2023-12-05 18:59;6.83
ZIPAQUIRA - URBANO;2023-12-05 17:00;2023-12-05 17:59;6.37
ZIPAQUIRA - URBANO;2023-12-05 16:00;2023-12-05 16:59;5.77
ZIPAQUIRA - URBANO;2023-12-05 15:00;2023-12-05 15:59;4.57
ZIPAQUIRA - URBANO;2023-12-05 14:00;2023-12-05 14:59;4.24
ZIPAQUIRA - URBANO;2023-12-05 13:00;2023-12-05 13:59;3.91
ZIPAQUIRA - URBANO;2023-12-05 12:00;2023-12-05 12:59;4.49
ZIPAQUIRA - URBANO;2023-12-05 11:00;2023-12-05 11:59;4.51
ZIPAQUIRA - URBANO;2023-12-05 10:00;2023-12-05 10:59;4.87
ZIPAQUIRA - URBANO;2023-12-05 09:00;2023-12-05 09:59;17.72
ZIPAQUIRA - URBANO;2023-12-05 08:00;2023-12-05 08:59;27.45
ZIPAQUIRA - URBANO;2023-12-05 07:00;2023-12-05 07:59;15.47
ZIPAQUIRA - URBANO;2023-12-05 06:00;2023-12-05 06:59;12.26
ZIPAQUIRA - URBANO;2023-12-05 05:00;2023-12-05 05:59;15.43
ZIPAQUIRA - URBANO;2023-12-05 04:00;2023-12-05 04:59;13.22
ZIPAQUIRA - URBANO;2023-12-05 03:00;2023-12-05 03:59;17.38
ZIPAQUIRA - URBANO;2023-12-05 02:00;2023-12-05 02:59;18.47
ZIPAQUIRA - URBANO;2023-12-05 01:00;2023-12-05 01:59;15.78
ZIPAQUIRA - URBANO;2023-12-05 00:00;2023-12-05 00:59;15.01
ZIPAQUIRA - URBANO;2023-12-04 23:00;2023-12-04 23:59;12.55
ZIPAQUIRA - URBANO;2023-12-04 22:00;2023-12-04 22:59;16.29
ZIPAQUIRA - URBANO;2023-12-04 21:00;2023-12-04 21:59;10.24
ZIPAQUIRA - URBANO;2023-12-04 20:00;2023-12-04 20:59;11.33
ZIPAQUIRA - URBANO;2023-12-04 19:00;2023-12-04 19:59;13.39
ZIPAQUIRA - URBANO;2023-12-04 18:00;2023-12-04 18:59;7.77
ZIPAQUIRA - URBANO;2023-12-04 17:00;2023-12-04 17:59;7.46
ZIPAQUIRA - URBANO;2023-12-04 16:00;2023-12-04 16:59;7.06
ZIPAQUIRA - URBANO;2023-12-04 15:00;2023-12-04 15:59;5.46
ZIPAQUIRA - URBANO;2023-12-04 14:00;2023-12-04 14:59;4.43
ZIPAQUIRA - URBANO;2023-12-04 13:00;2023-12-04 13:59;4.99
ZIPAQUIRA - URBANO;2023-12-04 12:00;2023-12-04 12:59;5.28
ZIPAQUIRA - URBANO;2023-12-04 11:00;2023-12-04 11:59;4.77
ZIPAQUIRA - URBANO;2023-12-04 10:00;2023-12-04 10:59;5.62
ZIPAQUIRA - URBANO;2023-12-04 09:00;2023-12-04 09:59;9.74
ZIPAQUIRA - URBANO;2023-12-04 08:00;2023-12-04 08:59;19.25
ZIPAQUIRA - URBANO;2023-12-04 07:00;2023-12-04 07:59;27.47
ZIPAQUIRA - URBANO;2023-12-04 06:00;2023-12-04 06:59;22.3
ZIPAQUIRA - URBANO;2023-12-04 05:00;2023-12-04 05:59;15.81
ZIPAQUIRA - URBANO;2023-12-04 04:00;2023-12-04 04:59;13.16
ZIPAQUIRA - URBANO;2023-12-04 03:00;2023-12-04 03:59;11.06
ZIPAQUIRA - URBANO;2023-12-04 02:00;2023-12-04 02:59;16.13
ZIPAQUIRA - URBANO;2023-12-04 01:00;2023-12-04 01:59;13.11
ZIPAQUIRA - URBANO;2023-12-04 00:00;2023-12-04 00:59;11.47
ZIPAQUIRA - URBANO;2023-12-03 23:00;2023-12-03 23:59;10.56
ZIPAQUIRA - URBANO;2023-12-03 22:00;2023-12-03 22:59;9.55
ZIPAQUIRA - URBANO;2023-12-03 21:00;2023-12-03 21:59;8.93
ZIPAQUIRA - URBANO;2023-12-03 20:00;2023-12-03 20:59;8.45
ZIPAQUIRA - URBANO;2023-12-03 19:00;2023-12-03 19:59;9.87
ZIPAQUIRA - URBANO;2023-12-03 18:00;2023-12-03 18:59;7.05
ZIPAQUIRA - URBANO;2023-12-03 17:00;2023-12-03 17:59;7.12
ZIPAQUIRA - URBANO;2023-12-03 16:00;2023-12-03 16:59;6.7
ZIPAQUIRA - URBANO;2023-12-03 15:00;2023-12-03 15:59;6.68
ZIPAQUIRA - URBANO;2023-12-03 14:00;2023-12-03 14:59;6.66
ZIPAQUIRA - URBANO;2023-12-03 13:00;2023-12-03 13:59;7.29
ZIPAQUIRA - URBANO;2023-12-03 12:00;2023-12-03 12:59;7.52
ZIPAQUIRA - URBANO;2023-12-03 11:00;2023-12-03 11:59;11.42
ZIPAQUIRA - URBANO;2023-12-03 10:00;2023-12-03 10:59;16.6
ZIPAQUIRA - URBANO;2023-12-03 09:00;2023-12-03 09:59;18.28
ZIPAQUIRA - URBANO;2023-12-03 08:00;2023-12-03 08:59;22.49
ZIPAQUIRA - URBANO;2023-12-03 07:00;2023-12-03 07:59;20.97
ZIPAQUIRA - URBANO;2023-12-03 06:00;2023-12-03 06:59;25.25
ZIPAQUIRA - URBANO;2023-12-03 05:00;2023-12-03 05:59;26.7
ZIPAQUIRA - URBANO;2023-12-03 04:00;2023-12-03 04:59;18.35
ZIPAQUIRA - URBANO;2023-12-03 03:00;2023-12-03 03:59;20.0
ZIPAQUIRA - URBANO;2023-12-03 02:00;2023-12-03 02:59;15.89
ZIPAQUIRA - URBANO;2023-12-03 01:00;2023-12-03 01:59;17.5
ZIPAQUIRA - URBANO;2023-12-03 00:00;2023-12-03 00:59;14.7
ZIPAQUIRA - URBANO;2023-12-02 23:00;2023-12-02 23:59;12.41
ZIPAQUIRA - URBANO;2023-12-02 22:00;2023-12-02 22:59;9.74
ZIPAQUIRA - URBANO;2023-12-02 21:00;2023-12-02 21:59;10.08
ZIPAQUIRA - URBANO;2023-12-02 20:00;2023-12-02 20:59;11.27
ZIPAQUIRA - URBANO;2023-12-02 19:00;2023-12-02 19:59;11.38
ZIPAQUIRA - URBANO;2023-12-02 18:00;2023-12-02 18:59;7.95
ZIPAQUIRA - URBANO;2023-12-02 17:00;2023-12-02 17:59;7.99
ZIPAQUIRA - URBANO;2023-12-02 16:00;2023-12-02 16:59;6.98
ZIPAQUIRA - URBANO;2023-12-02 15:00;2023-12-02 15:59;5.58
ZIPAQUIRA - URBANO;2023-12-02 14:00;2023-12-02 14:59;5.6
ZIPAQUIRA - URBANO;2023-12-02 13:00;2023-12-02 13:59;5.43
ZIPAQUIRA - URBANO;2023-12-02 12:00;2023-12-02 12:59;4.72
ZIPAQUIRA - URBANO;2023-12-02 11:00;2023-12-02 11:59;7.54
ZIPAQUIRA - URBANO;2023-12-02 10:00;2023-12-02 10:59;8.31
ZIPAQUIRA - URBANO;2023-12-02 09:00;2023-12-02 09:59;9.13
ZIPAQUIRA - URBANO;2023-12-02 08:00;2023-12-02 08:59;18.43
ZIPAQUIRA - URBANO;2023-12-02 07:00;2023-12-02 07:59;48.55
ZIPAQUIRA - URBANO;2023-12-02 06:00;2023-12-02 06:59;29.67
ZIPAQUIRA - URBANO;2023-12-02 05:00;2023-12-02 05:59;26.99
ZIPAQUIRA - URBANO;2023-12-02 04:00;2023-12-02 04:59;24.27
ZIPAQUIRA - URBANO;2023-12-02 03:00;2023-12-02 03:59;17.38
ZIPAQUIRA - URBANO;2023-12-02 02:00;2023-12-02 02:59;14.61
ZIPAQUIRA - URBANO;2023-12-02 01:00;2023-12-02 01:59;10.71
ZIPAQUIRA - URBANO;2023-12-02 00:00;2023-12-02 00:59;8.0
ZIPAQUIRA - URBANO;2023-12-01 23:00;2023-12-01 23:59;11.41
ZIPAQUIRA - URBANO;2023-12-01 22:00;2023-12-01 22:59;9.99
ZIPAQUIRA - URBANO;2023-12-01 21:00;2023-12-01 21:59;10.13
ZIPAQUIRA - URBANO;2023-12-01 20:00;2023-12-01 20:59;5.67
ZIPAQUIRA - URBANO;2023-12-01 19:00;2023-12-01 19:59;7.13
ZIPAQUIRA - URBANO;2023-12-01 18:00;2023-12-01 18:59;7.94
ZIPAQUIRA - URBANO;2023-12-01 17:00;2023-12-01 17:59;8.82
ZIPAQUIRA - URBANO;2023-12-01 16:00;2023-12-01 16:59;8.06
